address,ens_name,op_token,op_tokens_voting,total_votes,op_voting_nft,total_proposal_interaction
0x77bA6bE2cCE3DAA3,fvbvqqoppz.ens,3.86,135,32,VG06II,14
0xb2AAAbe8f221ed5B,fwingvnkcd.ens,4.36,153,83,D2NJMR,10
0x9DEaDc6e2E4E2292,bllgjrivkq.ens,3.72,168,27,ETIGS2,27
0xDF32bf6aE13A89F6,ntfrazrkee.ens,1.84,152,33,M3Q3JI,49
0xA3bdFaBC106821cD,yeewnmfwjy.ens,4.53,90,81,SAARMR,21
0x8DeecC8a4A28f03E,rgenbtedch.ens,2.34,66,96,V8J57K,17
0x91aFdFeb2dA829aE,pmtxvcrugj.ens,4.38,157,92,QW7JEC,34
0x5142E830FBcB2cDf,qrsmldhaps.ens,3.08,126,90,SXWVZY,6
0x09e3F7115c8a3d6c,buddjkblaf.ens,1.75,196,53,Z4D7BI,18
0x82Fcf52c3Aa51f8f,ilppvafjzw.ens,1.15,138,57,K2GONZ,31
0x39e2194ed9dd3808,uikydrmvlo.ens,3.07,105,29,UYH5OE,5
0x97E4db55cecFaBD5,exjzvjbgqp.ens,3.23,75,84,T74J53,29
0x1F99d254A08b65cB,xqgiwwaufd.ens,1.32,168,53,AEG2LG,9
0x433Cc3c02ab6aeef,rvannrwxcl.ens,2.06,140,25,O463O8,35
0xaA28Ff8B13D7BEfF,kedckidbus.ens,0.27,96,20,YPNEQO,15
0x4108C69cBcc341f5,ixgcykdign.ens,0.74,94,37,TVZY4Y,5
0x9A17eA315Ea14a18,qhqdxcctuv.ens,1.59,115,23,XY5LOJ,8
0x1a2bdd90fD9CceaF,hivtlphisl.ens,3.26,104,89,Z41NX3,19
0x83B40E1dE26Df68f,lzolvbwhhq.ens,3.74,166,91,Q7QZF4,24
0x6E1cDE5E95f4Aa07,riijstnncn.ens,4.51,153,22,O2L9OR,37
0xc86E59E411dDCfab,vnqduxspuf.ens,2.42,67,67,N0H1I2,36
0x9FA5BA6b8113f8DA,tzavghcyve.ens,0.3,54,46,D0SZ0T,32
0xCf37fea4Adc80deF,espuburdlz.ens,4.52,164,78,82VJBV,27
0x5a7A2CE44BEDFaCd,vltkxsdkqq.ens,2.79,62,47,Z3G285,36
0x1B7ac4223F88DE87,lgyurdfavj.ens,1.48,200,94,R78U1Q,50
0x0fCAf0Fc33b605Ab,tgwlknpihl.ens,2.4,72,43,B86HPQ,50
0xf74a0bdFbC83cf4f,amluqdnmbh.ens,4.91,180,95,2YN7YV,41
0xaF6DBA9ADC0FfE79,hfrapkkofc.ens,1.65,125,43,32H3JO,49
0xC6fd9aFb1a1F5981,itkjvadshk.ens,4.29,191,85,S5XO41,39
0xdf6Dcb600897fE07,sxezwvlhvy.ens,1.84,164,30,KL4KHO,38
0x24B2efEBF0fBEbB4,lmqawatxtb.ens,4.63,170,63,3N8EX4,25
0xAf3c27ae79cc7dc9,odmcurmmlt.ens,3.48,66,98,O2MBW0,30
0x4BA6cA3069A46aC3,jhxmxniboq.ens,0.64,60,83,JFUXIR,9
0x0fcD45db5C00e08E,jglickxzkp.ens,2.9,170,69,8BLGPQ,22
0xaCd16be418B071AB,juwnjmdwvf.ens,4.53,136,75,MKSCPZ,22
0x8Fb5F9F74EdA0fEb,qhqtufekoq.ens,1.33,90,92,FMZGF0,45
0xf2df7aCcFAd409F7,ovjithmwkg.ens,2.02,197,88,4D0PHA,16
0xBBDabbDd9cFFF326,fmsikvyyik.ens,4.89,173,73,KY23LV,8
0xE1ef2843024eb7eD,dejdvwejol.ens,0.19,82,84,J15Z95,6
0xa464afC40Fc8F1B1,fhnswwvllu.ens,2.61,171,69,PY56UY,33
0xbeeB4a8BF2A0eee3,ycegakqerv.ens,4.19,86,82,90YSGM,5
0x4a613645bE0Ecded,vcktvaubqg.ens,4.04,53,47,VPJ7XX,19
0x7cCfcDD3eE4b722d,ohbwlifadc.ens,2.7,76,24,PPH38E,33
0x83C43b5Fa83872AF,kwglvvtgpm.ens,4.68,80,99,5E2517,9
0x43efe5C3bD21FF78,dnprlpfiyk.ens,3.76,107,87,0H0A4B,38
0xFdbcda773df63B9e,dckqffmllq.ens,0.3,165,48,4TO8JE,15
0xFfD6c62cA99ad9c5,qzvlgceexi.ens,2.55,55,37,V3JIGT,38
0x33b0c1Da0Da17dAF,eqmaizbtem.ens,2.39,135,69,LKPLYT,8
0xEe588cfef4DFdada,qjbtbyxzkw.ens,4.93,175,46,O3IKLW,23
0xf91D50BaD33ab63a,iepmsngiqp.ens,4.27,82,66,TTXN02,14
0x6b6a62ec3Ca682a6,gumjemnefu.ens,4.49,147,44,04J8E7,34
0xbA70F8FCD3C69565,ohrccbnaou.ens,4.46,83,30,FWY6AS,31
0x1caa9a22eCDc3D08,ujnqayally.ens,3.35,65,87,330H1R,45
0x1EFed63e61FfBa57,uhyswahuos.ens,0.95,125,95,ZGFMQG,43
0x90aF239e7cC667f3,lcdiamrfhk.ens,3.31,98,45,2NAPD7,25
0xCd1F3CB3F57285DC,wxuztcuaal.ens,4.69,196,83,9GE6AY,26
0xfB881E74A8fC1bFe,muoctvrpos.ens,0.7,126,83,811019,30
0x8C3A0Dcd5d940dba,nvaddlwdje.ens,0.22,95,64,L0HCYL,6
0x908Ba281c3A5BdF4,nkkoxysqgo.ens,3.03,105,74,5XJNIY,28
0x9DdBdAaABcF7FEdC,frmpenfdxx.ens,4.39,76,89,2DBS5F,47
0x4E5a2e17dFfb3EEC,wbnmukpeau.ens,3.92,147,50,SEO1NA,42
0xF021CAd26E2A3De1,wzoneabmbe.ens,2.87,142,27,KELUMB,19
0xdA96c50304c75Dec,tccpdlsalt.ens,1.32,181,32,NNZ6XA,5
0x4bBcdf3aCe7deCAe,nrxntnadul.ens,2.72,189,37,WMUZYJ,33
0xbd1DEfEDE9911F3E,bizgptwwqn.ens,2.43,128,70,5LJ62B,16
0x78eb6A5E9fb48BaE,lyzdjknaun.ens,0.38,112,88,R4NEF9,40
0xf5cb145Bc3AbfeAE,frnltpjsxz.ens,2.08,200,23,ZQQORP,30
0xd90A4eaFbdE7ACF4,ajmoqvpteb.ens,1.56,65,45,454B3O,42
0x1c56d9aBfe64cf6e,wxjzmetooh.ens,0.37,59,80,9L40PB,26
0x25eB0F78b0db3B02,xkhmvtvhmj.ens,1.02,168,25,JUPYB7,34
0xF3CceA35B890c3Dc,dnpdyfbxoy.ens,1.05,161,23,HPDXMZ,50
0xCb5D5C82de9c367D,wfkzgxkpsa.ens,3.1,113,24,H1TEHE,19
0x7Fa79D79Caee90bf,rypjkdwceu.ens,0.43,150,93,SKLAMY,16
0x9C779DF13b8de775,fvpogbbuyz.ens,3.43,174,27,P1BK89,44
0xb2b3EafdFC8c18b6,wibcnstdtm.ens,3.98,132,91,Z5E2IV,44
0xec51F5D930C3bFb8,zydnyslxdf.ens,3.13,141,70,PKEDFJ,29
0x9E3dF763CfcAfaca,fwsqgeiwvn.ens,2.45,164,32,96IV5D,14
0xeC351c0528cA6EDc,tlaueradxh.ens,1.21,107,85,HNJE2R,12
0x8E8Eaa01C96bF161,xlgnwnjphh.ens,3.03,122,51,TI9XMD,42
0x3d96292787026Bc8,ezpycysavf.ens,4.2,74,61,CCGJ8K,49
0xdAC8ad8CF29adbBe,nerxjktqpt.ens,1.37,120,50,3V8PHR,12
0x8E0F9B3d9fa28d9C,ulbdrcbqyi.ens,4.81,182,68,8SRVQE,23
0xF5ab0e71BA2FcB1e,vltvdmonjd.ens,3.3,121,65,MAFL2N,43
0xf67bE94Fa36FCC5A,ochkylygdy.ens,4.84,146,51,9LUI1Z,50
0x47BE3adFA92AccBA,ppqdnjtmgb.ens,2.81,146,68,21IMB1,11
0x5993c876437CdA1b,vvlsztoovs.ens,0.16,69,23,GUFRW4,35
0xF12AAB3766932De6,riixuhsygx.ens,1.81,127,32,FQUTDV,32
0xBFb5ADbFf55Fce9A,krnrlssvry.ens,4.62,149,35,JE9AA3,33
0xcCaa6B4Bd176c053,ltsptrauuz.ens,3.73,54,65,TLSTAP,31
0x0Ddf073686bD43CB,lsjsbkzysa.ens,4.32,59,25,COASHH,36
0x24Ee81C89695ACfc,mcmjazlmhu.ens,1.27,104,48,BUJR36,14
0xA3186b1e8E91d052,hleuottvfg.ens,0.8,190,69,N6WOKF,48
0x32B1F36526b8C9fc,ncydddgwrt.ens,1.78,94,23,CWE6M5,41
0xBf133ec4ac12FB8D,uzoiiekfjm.ens,3.01,82,66,5XY9WE,24
0x5F3e31E40Bf743FA,pcvpuypeez.ens,4.21,81,90,L3CLS1,14
0xe7AA5FD3027fAd1B,iwzksnpylk.ens,3.46,128,27,DXESDU,43
0x7eF9EAbA61D7FD40,rmatfurrnx.ens,1.27,88,55,0SLK4I,19
0xf3195eCaeDfED7eA,xgoqqxqgtx.ens,0.91,183,47,3KXJ3I,36
0xd25EbEDfaA7cb02A,wtxvxvuptj.ens,4.99,124,20,YXZEWP,19
0x08d2419Ee18c9ee3,hmpmikplmi.ens,3.84,139,57,A04WSV,48
0xEAB63753f3BeC4f7,ewuapmxkln.ens,2.37,63,93,PGUO7J,40
0xb7E148A6BEcf78E2,lqupnktvyv.ens,3.5,68,100,I2WX24,17
0x9cBB33eE38DbACA7,nnzuqqaozb.ens,3.95,170,93,UO9SCT,47
0xD4f8A9aE462FEeCe,uldaxewnio.ens,0.22,138,26,9R7IWM,40
0x116c0ecA5960EBb6,kblqxjmplw.ens,0.76,83,53,8UGBRY,46
0xEFAE78cBE2A59b83,ewtiazambp.ens,4.96,131,82,8EESFY,23
0x57E0c6e87d1a77d2,gzhjhrachd.ens,1.83,196,79,2LG7MP,43
0x2480339d9F4c2733,ehsygyizmf.ens,4.02,96,51,HM2KBI,45
0x3c89a51Ed4f7db91,ecabnzmikb.ens,4.08,73,67,RDZ4JW,30
0xFD4aDfFF8301Ca13,rtirbypiue.ens,3.11,184,49,0XDC51,41
0xf42fD0e6b205E6ED,qslthdxnbs.ens,2.04,171,74,EUWMAL,47
0x0A9C9EbC6cbbEEd8,sdemzpesct.ens,1.57,156,34,ZO4U3G,41
0x17FCAf22cD4ad49b,ivpvqudcdk.ens,0.12,145,29,M11T9I,21
0xfd1cDc72aCFDeE3e,irzuolubhu.ens,0.27,162,93,5F5OTE,9
0x02125fB3eA2AEE39,drfklppwae.ens,0.43,157,92,W8AYA2,27
0x680d6F97d752dd1D,usciimhtcz.ens,2.88,96,69,6W400P,17
0x6cD152a7ac391DCd,ydehnwpcag.ens,1.3,80,25,3L9806,11
0xDDB9EeaD2bD7B4CD,xwzlebvqga.ens,4.59,179,73,3FWO8B,31
0xBBa0Dea56064bB8F,wfndjdljzg.ens,2.74,125,37,45GBF0,47
0x6e60f216D00944de,rbtgtzwdnh.ens,3.4,64,99,3AP5TA,37
0x5Ac5eee1dFB86e8B,bsbgouwncq.ens,0.49,111,57,O0K4XE,31
0xFe42f64AE5e7dc9A,hshiykgjxh.ens,3.63,143,97,KL9TB7,7
0x8fd8bbd577FFA807,bngvkhugsb.ens,4.98,145,80,Q7QTV1,46
0xBb2ebB64FAed4bc5,qnzxnncymg.ens,0.71,107,66,4Z9Z6K,31
0xAfB879FbfFBB2024,mtphucztko.ens,1.04,50,89,2DLW33,16
0x1CbF7b0914892ACE,uhydxuwymm.ens,3.67,193,43,YLTGYV,48
0xFAb2A9A5270dC4De,bdoflzhaem.ens,4.88,181,24,YNI5OO,8
0xd20b3a78B9E8dA6e,wkibohndbj.ens,1.02,94,53,Q2KC6C,40
0x8CBbD92a289ab8BE,afppeaacng.ens,3.01,113,83,C87OK6,34
0xC5c1b6BcdaaD20Ec,sykibwustp.ens,0.54,68,98,56QUR0,49
0xF29ed3ab80CEEded,moafkxiknj.ens,4.55,101,41,E60UAR,27
0xA8aED477E3456EEF,itllzycyvy.ens,2.16,148,26,TC9SP8,21
0xCfeA09A7988A6dac,robncsbhyh.ens,3.49,148,87,4MRNUG,13
0x2Bb8F291FFF2fc11,etogducrqs.ens,3.87,77,91,3S5FDS,38
0x6107abd08e64eB91,bnkwodmewx.ens,0.62,101,24,0TO59J,44
0xDF0D8AE8a54C5Dc4,lmvtlobatg.ens,0.49,150,31,IQ5BB7,16
0xD44ADE357B45B6aC,xilljrquhf.ens,1.68,176,29,DDI3RT,47
0x9df9DD1EDaBF0dC1,syqtkiieby.ens,3.42,144,60,JEGCV8,40
0x7f9Bcad1F5b4d6eC,jazfowzttu.ens,4.27,177,64,8198ES,13
0xAebdCc4EBDC5d466,hbfdjskkfn.ens,3.59,193,99,1LK9P7,33
0xadFfcecf400cfaef,earqclhzzl.ens,1.87,111,61,GQPEEP,27
0x8FaD6a73FcfAad2B,plckilggzs.ens,4.81,166,82,0GC5ZI,22
0xeC2D65a4CaEB200E,czzvwybyfk.ens,0.27,138,47,BXCDRR,8
0xFf94250E1bCbFbbC,efijpyjvwl.ens,1.14,54,85,L4VZQG,12
0xADccFafBF2e1BEB3,jdvbyvawnv.ens,3.18,199,87,D90SX9,19
0xAD5C8Edbb95EC1E0,yjywjbyhab.ens,3.77,192,96,YX1WRN,16
0xa6cC1C54d9Bb453f,caphqgiiql.ens,3.44,61,96,H7ORW6,42
0xfA3EcdEA421B355B,fwezjtkkmo.ens,4.82,193,41,QHS5J6,28
0xC6b6D523085A19dB,vyndozbubh.ens,0.41,71,54,HQ9X0Y,37
0xA31e8dff3c7D853e,kysmxogeul.ens,0.31,145,69,PWO5HL,9
0x3C5488AF8dC6A005,zugulgraib.ens,4.28,52,23,8IH52I,40
0x37AdBeB203a1dB1F,horkbyjabd.ens,1.62,94,89,MUBIUB,38
0xA1D9c6fB3F9ECBb8,iitnqwoocj.ens,4.45,58,34,H3QIT4,5
0x9E0Fcc70DdC3Fe47,snnebcnvjd.ens,1.48,188,60,285DFV,7
0xFbaadcFf8CA4870e,bshmjtpxkv.ens,4.3,200,72,4TVSDC,39
0x91A78d5C48057cCA,kygncypcqx.ens,1.66,97,22,P7QJP1,11
0xd80FeAEcAa5F31Dc,uyabpgbfos.ens,0.44,141,54,XHK4DE,19
0xC1B0A6D52C4c3B7e,tijkrhlbqf.ens,2.15,173,95,9J6YA7,21
0x2A22B75A8Ff61ecE,dralugokvt.ens,4.33,175,37,KUW2AC,18
0x39CbE5Fb9Db2dD36,xroicbxean.ens,2.33,122,74,T6MEYN,42
0x7dFc0F29A15Cbdc5,ksagknthei.ens,3.87,53,60,FLHN8C,16
0xab69A622F1edD9b3,ltgtunblwk.ens,4.02,147,33,JLIX7Y,9
0x2F40dAE6192FBb3D,jooetqkgtm.ens,3.88,82,29,9FO77X,13
0xC9d6CD599EBC5Ec9,ozezsfyceg.ens,0.13,108,73,IBXS66,10
0xA258eFF6dcebd735,ctleqdcuqh.ens,4.87,88,56,F639HA,24
0x2A85e94FEf8FD9Ac,wgyxwiothx.ens,2.38,55,56,NW1M06,11
0xB3BCbed32aceeBbc,vfssuperbv.ens,4.16,69,47,9OCCA9,31
0xcC54bd6e9348C34C,aanandslst.ens,1.7,66,64,WTQG3X,24
0x2b350427093Fa4eE,dpzadjybps.ens,3.15,125,96,78MGG3,40
0xfb2E6B9bBBb0b8F6,uygntqctjz.ens,4.57,193,76,TK1UKL,23
0xB08Cd2c573B3CBE6,eumeyajrop.ens,0.62,80,72,4T7MVF,8
0xeC963D9796b96eC6,fjtvankcjg.ens,2.53,143,62,8562QR,20
0x2eBdaef4fC39C72B,iwjngrfvrh.ens,3.61,171,32,Z1QLS9,28
0x3D1b7a50634cBbfB,laadbjdsfs.ens,4.98,115,31,16NGTI,37
0xE1EFD783E6d2de2E,dnqovckhqx.ens,1.01,118,64,VTDP9Y,46
0xd3e9dc9aA9F43C53,mlpqpizdfe.ens,4.28,185,33,56M710,33
0x581Db2bC186DBEDD,shzawmzzra.ens,0.17,172,58,A2JGNU,19
0x4dda63BCCCed04D6,ihaxwnpemb.ens,3.68,188,56,1R41V0,39
0xCBf7E6DdB4c23D83,egxtwozbjp.ens,1.99,96,74,84AASB,24
0xa66E0Eb0af3BFe0d,amyucxvjij.ens,1.65,158,72,3JFN6R,16
0x0fC97d5eBfabECf3,qvhsljgjbg.ens,0.33,195,25,QNPYR5,26
0xaa0B7bEAaf1aCDb9,nkjyjqwwxt.ens,3.94,81,60,FINFKT,35
0x7CAFF25a7CFAaDa9,oiwcnpemgv.ens,4.19,117,90,VY8S88,24
0x228E2CdB5455ba11,eqorslkazd.ens,4.13,186,36,YQ5RM2,31
0xBa2362C9edee9ff5,zugvlbcchg.ens,2.43,139,66,5G93LE,46
0xBAbae0E11B99568D,ftjwyofqnj.ens,0.42,70,55,0FTCKK,8
0xAC34DCEFaa9fcbAF,otqnytctzd.ens,1.08,59,61,8F0RZR,15
0xAb59479008eCBfFA,iolhmywunj.ens,1.6,129,51,X9PITO,45
0x7fcbD632c1bC5bf0,sbmwmhrviv.ens,1.48,84,98,X9BZRQ,5
0x9eeE999AacBE63FF,hdibpoyumk.ens,1.12,165,80,N4C8Y3,19
0xAbDF9D219EaC57B6,hgzsaonwtz.ens,4.16,161,20,7DE4FU,31
0x66ea8A2CDAAFeFe3,qxnmsjqsli.ens,3.35,109,80,V8LOUJ,41
0xAE8cDBDBa75C1266,imsudmpibj.ens,3.77,173,61,S5ULE2,29
0x7ce93EDe3E000c6e,dxpfpwvexo.ens,4.45,96,71,O8XG2G,34
0xDD27DdEB3d2Afb1A,fdxpghucfv.ens,0.6,65,86,K2ICC0,31
0xB5AE7f2b664cCC46,teayqetnhk.ens,4.29,99,75,Q9Y4NT,18
0x7e3B6BC7DEbc861d,egntdngjhx.ens,2.68,103,86,8EO2UC,7
0x30e5BFB2DaB5B5ae,cjcgbtogmb.ens,0.76,132,52,YRQU3V,19
0xd75c6Ae4a8cBfCaA,lashckkkak.ens,0.62,183,46,U1OE6E,6
0xeA4fc8FACE41fFEC,rpzjjxkxyf.ens,3.5,59,73,H8X4C1,39
0xFF4be66d1F91e3Db,oexuspauwc.ens,2.38,147,48,SIDEHQ,36
0x7d9EB8F0560ebaBc,tzdomyfymx.ens,3.1,165,64,M16VO0,30
0x93a460A0C8Fd42CC,fggyyxwxzv.ens,0.68,61,53,JLKRKK,15
0xbe7aB8e46AF29E1f,eenupfvvku.ens,3.23,88,25,A6L2AV,34
0x142E10cBeB78162e,xbjsiiuqgt.ens,3.91,132,76,KVYV2O,50
0xC0191D48F8A974Fe,cdusxhyrws.ens,1.58,174,52,EQ7909,35
0x3D1B76d53a9aeF3C,yawsvfkadb.ens,3.03,72,61,O8E9WI,23
0xb405544218afb673,rrodavnhkc.ens,3.0,191,75,547HVI,33
0x34dd28FbEdE25FB5,lhftrtvjts.ens,4.53,155,56,09MGS0,47
0xC7c8C8A42Ec7C537,kdugvgnrkt.ens,4.37,57,44,V2WMB0,40
0xB7c417fBef07C094,stmvserkuz.ens,2.14,179,54,3ELFIX,43
0xc419D3A7F40968D2,vxhrsevfse.ens,4.1,112,91,WTIJ88,14
0xbF98f2aDf6776279,gqpdibslpe.ens,0.6,138,60,214TPD,9
0x893f1aA20bEBFaEA,kxieqagmqo.ens,2.89,170,64,ZL4I07,13
0xBaF5F3c92A81223d,sxafyqdblk.ens,3.28,154,51,OOCSZD,32
0x32f8Ea2ccb1979E8,sdzypgiylw.ens,4.94,147,78,7BTM03,50
0x7f5b4751A1ceaa43,apemtwixki.ens,2.81,136,54,05ZSXL,36
0x0815E149C2cDacef,qwdrjfsbwk.ens,4.74,184,79,NHJC63,19
0x84CDaA9F3EC7AF8C,hntvhqabtp.ens,1.95,50,34,HG5QJD,48
0xFC0f817d9379AE20,jbkbikgqtz.ens,2.46,141,58,QW0NDL,16
0xB5589BAC8CD1e135,gbqoinhhyd.ens,3.95,199,49,RJWX5A,38
0xa6f0ac627dbdEfA8,fxexsorkgz.ens,0.41,137,91,D2WIVM,35
0x17dBa5C170AA947F,xsusakspes.ens,0.49,104,78,0DWUJ4,18
0xdfd4B0E28D12e7A8,ylhuoukmlm.ens,2.2,154,81,8FKX6N,36
0xFF5007d90aBE1b2f,thynltowks.ens,2.12,72,73,MTO131,31
0xe9FFCdB2EDFf532a,phsxaleqvm.ens,1.0,155,78,ANQHJI,42
0xEF183D50CDDA4ABe,zzixnbhzlc.ens,0.36,164,94,I0OPJV,31
0xd0dFE1642bdDFBCA,zenlrqdqod.ens,0.58,100,37,S6LW0U,33
0x494E1b98306273cb,wzavqjrjff.ens,1.57,107,83,AAG5CN,29
0x33d01419b5EbAaD4,meybjlodmm.ens,2.11,130,56,05RLLY,13
0xB9EdE9155CD6A0a9,edevlgggkp.ens,1.0,85,55,92T5BK,6
0xe4F4edCd4ddd9cD1,suxsrsyntq.ens,0.74,76,71,LGE021,5
0xc3b56587a6EeA4Ad,rhqwlvwdbf.ens,0.73,116,84,QY30YE,38
0xb4dAFfb8acB4beE2,aesazxeqjk.ens,1.53,189,32,85ENN4,23
0x44DCF70b24cB2fc0,porenlvhqf.ens,0.5,134,31,U0T69K,37
0xAD1089016e373fbc,arumrfilnb.ens,4.64,151,83,L2YDY1,34
0x2f1A2a8efc346BEd,trgfzqamvy.ens,4.48,93,89,YBF7QI,43
0x13104b5Fec843E5e,rwgqnjejym.ens,0.16,105,51,8ECOEJ,12
0x3aeacc7d1bf4b882,ctmzeqjpei.ens,2.38,137,83,Y7SSZJ,11
0x00cd7EEc3ad9e8c6,tgcjltjfle.ens,4.94,80,75,VGG34U,49
0xF1eD4E1Cee3CFA0d,mqppteuost.ens,1.26,176,98,4GYYT3,45
0xfB8b1203BC5ECca3,eghafqsivo.ens,0.38,163,45,7VIDAZ,36
0xfE0C4E9E0dFfdf4B,ditwixgkyh.ens,0.42,161,79,F8C1D5,37
0xf06BA0eF3ef9163f,nzablwvlrm.ens,0.44,159,31,HOOV3T,15
0x4cbd940ffe8eF256,lkqgbkkawo.ens,3.93,176,55,U74DDH,20
0xc51B96AC93aA6ea2,ceawicwrov.ens,0.7,191,62,735C24,7
0x2FeDf7d4Edb6bCc0,zqzdtklaoi.ens,4.9,133,45,7K7P7S,29
0x50dbEFafe915cA69,uekbygtnyv.ens,3.99,114,44,HHBNI5,43
0x9C89eA6F46ad118d,ncyqhrjonn.ens,2.26,198,20,FL66K8,33
0x40c7F969b6Af601C,fpichzgtiu.ens,0.86,103,100,K4WHUD,38
0xd2CdE6d50Bdf0870,stvbhrtlfu.ens,2.06,185,93,9P3UPN,50
0xFD16fC28BA5eDA1f,dcdvsaxzno.ens,4.75,114,70,HG35YU,40
0xDD145e9E4eFF3Fd5,ccmtbooant.ens,4.3,168,92,SQZA1T,25
0xFD3D3dfAa52B9aBb,liyyfyinrh.ens,1.55,124,69,LR5DQZ,28
0x15e09665706d69f6,qixfbydxam.ens,3.27,157,59,RMWB2W,33
0x0Fbeb27aabED5eAC,ezyapymwpm.ens,4.03,121,79,TX6WV1,47
0x54AB3Ac23DF103cd,jfpqqfipkj.ens,1.01,192,53,6CHJQS,5
0xF7cB43A008C76c4c,txndxmaipm.ens,0.74,167,22,HFFHMK,39
0xCe6eE00861250d13,gnewnycwvg.ens,1.24,143,52,WOUFVZ,12
0x71352E263d96e767,hrxfrkfwqf.ens,0.42,55,64,SCM74O,44
0xF5bBF5e4c2A6d6cA,gnxfyeszra.ens,2.98,72,44,BMT5JE,32
0xdb61aE46aAFe5F0c,vaqomomgsh.ens,1.68,65,94,XS1O6D,12
0x6Bbc604eD2cc75d0,wdrcbsolvv.ens,4.79,120,83,9NXQLN,46
0x8A7Ddd4DeF6b7F4D,tltxgoozjn.ens,3.58,82,24,HXC54F,27
0xFcC0a2aE6966C93a,uvddxqsunl.ens,2.62,164,94,L9WNR4,35
0xf9d9aDe3154bae41,yryzmbejmi.ens,4.13,199,22,8DY9YC,37
0x784bF400eb48298b,ivyymvnmgt.ens,1.97,93,39,REIGDP,40
0xe290BEecf2050FbC,bkjuvzlsua.ens,3.62,156,87,1QP598,16
0x0b4cCeeC948AeFcd,rlxbmgetob.ens,4.44,124,88,827JBE,21
0xcC40f6435dBC00F7,wqwwsvoqra.ens,4.85,158,41,99RF6Z,40
0xE55fC9d20E3F2B8b,deqbpyvkrc.ens,2.34,164,51,UTAJ70,22
0x7fCB2494011150b3,pzlnmjhdlj.ens,4.44,103,75,X5WXMI,30
0xFdBfebED106bd5A1,awquaaqnpt.ens,1.25,69,93,GNL28U,30
0x67dF0ae52aF51Dba,quejkrkfrd.ens,2.14,132,80,WRBVGO,42
0xb0e455FE9e2a6933,pvfkdaqauk.ens,1.61,198,81,1CC8K1,50
0xF3a11cDe728fe1db,pgpbtscorl.ens,4.34,176,29,D5OF7Z,8
0x6CFF2fE9CE5468Ea,yatuiijnbq.ens,3.21,171,43,1IJVX2,19
0xecaF4564B5A04Ea1,azbdmtssnb.ens,1.72,52,98,5688GR,15
0xBeE498Fce94B5C96,xriopbmxbu.ens,2.05,90,54,I8TS2U,44
0xe5CFcEc56fD85dE4,rpfgbiurat.ens,0.17,185,57,Q2JG7O,47
0xb8AD60cb87fF5DCb,ccjfeumcbq.ens,2.59,187,63,NB9N6U,22
0x66c9AFfE227Caab9,jelufgnmhv.ens,0.31,127,68,GKZ6TN,43
0x9B68Af0cBBc04c8e,bfzfkxrhfa.ens,2.76,72,25,DSPQZR,40
0x747aC1332f366c10,zkswpjuruf.ens,2.27,143,51,PGA8SW,15
0x8Dfd9CabB4B92cF4,bhazzyckfn.ens,3.6,157,72,8KAKK4,30
0xF8ffDD03dc7046bD,vuhhirqyjr.ens,2.7,113,76,PT3485,17
0xf22af2ce6b48bd90,oxrrprwapf.ens,0.83,182,31,6IV32M,46
0xc3dccC45dB4D142A,lyuoketbnc.ens,4.85,62,88,QGK397,7
0xceaE17cCB38Bd8C7,lwombrvpqv.ens,0.42,170,35,DWNZB4,36
0xc7A4Ca8dCa8BcCfB,udmsvtbgsu.ens,0.1,70,56,YC0TN6,44
0xa1d7fa6FAdd63102,dqsdmyxnzh.ens,4.5,71,34,T14R5S,31
0x7C1427CBf5e6EAf9,lzlfeyqdya.ens,1.25,149,95,IW6F6L,20
0x628B8770C292A6dE,bvsicwoons.ens,0.5,51,71,UE0T2X,39
0x1CC360CD0A405F5d,bbpgngdqhj.ens,3.82,116,42,G1AAUX,23
0xEf30400AF9FFDd87,tokgvwtrxi.ens,1.51,51,28,29MMB5,46
0x0Cde30b89dBd9b06,tnqlexnmqd.ens,4.22,169,100,Q9Q32Y,7
0x5EF02B8FEb8DDaDD,mswsejpplc.ens,0.7,90,24,2EAYYU,22
0x289dCb1EB13a9bD9,vkfwjmmusn.ens,1.72,134,25,YFP8FD,39
0xdeE38aA3FC0DBbD3,msnxqwmknn.ens,3.38,195,46,YN3XRB,24
0xa04dAbbA75e75628,ywkhkeyabe.ens,3.43,96,70,9V8CPL,11
0xbde2c617c2c4fb36,fhbvhaidoq.ens,0.66,126,91,OJ3DTZ,38
0x2A69b5B9B44dAc30,bzmwztcxru.ens,0.58,183,99,62TRUQ,45
0x0aAf7336120EF1a6,xthkaldyoc.ens,4.62,77,60,LAYGJ7,13
0x6F75Fd6A9f2A5078,xbfiiqtzcq.ens,1.47,188,25,I22I2H,25
0x2FF6d363b9Edd4ab,gswhdoyxbk.ens,0.14,99,72,PSVRR3,10
0x9EddFbfCc4caEf1B,shvlqpbbqa.ens,3.9,96,56,9J9XYS,20
0xfF40FD075dd5a96D,tcvnmnubgj.ens,4.01,55,32,7KGGRE,33
0x52E8Fa98bf12c01D,peqhylcren.ens,4.83,89,61,43HUFM,12
0x72F7E5A3CbFbCfec,rcpqyayfvn.ens,4.07,200,92,8XVWG1,47
0x9C8fCdcF99eBa377,sxfimsggoh.ens,2.58,141,52,FP3CDP,50
0xBBde9DE84B0DB1F4,iwmoxmnqua.ens,0.66,64,77,I1TPOO,39
