address,ens_name,op_token,op_tokens_voting,total_votes,op_voting_nft,total_proposal_interaction
0x7b95519fa185756a,example.ens,4.4,186,97,GRNZRE,20
0xbfc101e6568ace4d,example.ens,0.83,51,28,ZZ8XDK,28
0xd8fcdd017a76e24a,example.ens,1.26,197,68,1KVWNG,32
0xb95e9d29bab33b67,test.ens,0.76,186,72,BSLV6X,5
0xa7b521716337a231,test.ens,2.53,56,82,S0EUMT,39
0x4b5790094acffcac,example.ens,3.07,83,80,6YCSQL,17
0xad7cff8515caf0dd,example.ens,0.14,128,85,2GE2RU,32
0x10cfa1ebde0ab19f,example.ens,4.66,60,53,445ILA,31
0xbc95f5c75a27fd25,example.ens,3.68,141,76,LLNRWA,39
0x64e55108bbacc938,example.ens,4.57,143,35,3464KS,20
0x99ed39b1519c3719,example.ens,1.38,66,83,2FX3LJ,23
0xd70360c27e83221a,test.ens,4.59,184,69,ZOT6AE,29
0xd56dcb83e6cb6ffb,test.ens,3.5,99,72,RBQ8S5,43
0xf74b5eb5b4665fc1,example.ens,4.51,148,23,3YGBJX,13
0xdf8976d8ccb35193,example.ens,3.69,193,100,NLIOY0,29
0xe7eca1b647793251,example.ens,3.21,80,38,E9BCBL,20
0x298debd072850caf,test.ens,4.35,187,43,T43P5A,44
0xd1874970d47025d5,example.ens,0.26,183,79,GDPNY6,16
0x87014b51ea0bfdbb,example.ens,1.9,108,21,CSYMGG,47
0x4a0818f13e4af18a,example.ens,1.51,91,97,X54N3J,9
0x4ae53cefb3ecd8ee,example.ens,4.29,186,47,0655Q7,35
0xcbb17e77d94f1664,example.ens,3.55,73,74,ZP2QIQ,50
0xa988aef1d55ec4fb,test.ens,0.81,57,94,89O5E4,14
0xf42310e22549f1c0,test.ens,3.73,178,84,NUGCOU,6
0x6027e337aeb193b9,test.ens,2.21,66,60,3B8BK7,40
0xc4b714a63fb3623f,test.ens,1.15,144,59,SROW81,17
0x27718ad02611e91a,example.ens,4.17,77,72,S7OFM5,13
0xb5efae047fcc0a20,test.ens,0.64,82,51,6S8V88,12
0x3185858bd7d73a0d,test.ens,1.63,153,60,57633G,9
0xca18d060af3c0eb6,test.ens,2.18,128,20,8N16WC,29
0x081bb385c90acbf8,example.ens,4.79,160,49,TVCTZ6,10
0x43758b479e37f7d5,test.ens,4.82,75,99,54ZVOG,43
0x96e7824c5cdc88bd,example.ens,1.63,57,82,H49ETC,35
0xb414c69f773e4e97,example.ens,4.41,54,90,5AL8HH,38
0x7ec27575dd98ddb5,example.ens,0.58,171,38,OG8G7W,32
0x2b105390f71b8052,example.ens,2.87,183,81,1GKHNZ,45
0xc8a8003f10f3998f,test.ens,1.77,101,27,5H39W7,38
0x436ee7358059d013,example.ens,4.04,98,92,9UATCR,5
0x174888a797db2aee,example.ens,3.21,93,45,1S8CJR,11
0xa2451cb138c84837,example.ens,2.68,82,57,US6B1N,16
0x25813ff27cc7679d,example.ens,4.78,178,48,WSGNB0,24
0x880f96928387b0bd,test.ens,4.82,86,61,A2849O,21
0xc23c19b0f12633a8,test.ens,2.78,62,31,FF0YG9,45
0x2eac345f1ec22e46,example.ens,4.8,52,94,K0RP7A,23
0xda50f1ab1bf3df73,test.ens,3.16,92,82,ZZQSGT,40
0xc81ef34c223bb746,test.ens,1.02,82,51,WDC7VH,48
0xa3e9aa32238f04e6,test.ens,2.57,153,55,Y5K2R0,12
0x9b1ff4fbe30089b0,test.ens,3.79,93,42,BXEHM8,48
0x9dae75a3d4ad3bf0,test.ens,2.23,120,53,XYG4KP,46
0xe73b98fa8683d318,example.ens,1.78,177,62,8R5AY7,16
0x9c03f46d79dc59f5,test.ens,4.81,51,28,INQNAJ,23
0xf1d39d2a811eb337,example.ens,2.92,136,68,ABGDT0,24
0x10561960ccc8fa2d,test.ens,0.86,151,36,VFGIIY,37
0xb1cd4a081e8015a1,example.ens,4.3,88,83,P7AHJ8,34
0x381970aedf2e68b7,example.ens,2.04,76,79,UBOB0W,50
0xed7b45887693fe30,test.ens,2.76,200,32,KUJIEZ,20
0xb27c050f65b8da6e,example.ens,4.56,170,100,TH873R,16
0x65885c7fdc874e48,example.ens,2.32,187,82,4B194T,27
0x6f8790d049621d84,example.ens,4.97,158,27,MGSSBI,27
0x45fa640cee19762b,test.ens,3.02,72,74,HU30UZ,45
0x17bc503d928344c6,test.ens,4.92,195,26,L5QXUF,34
0x6c9bde40f44a3d1c,example.ens,4.98,66,95,53BSC8,47
0x6f528ddf17d98788,test.ens,2.24,125,61,47IQL4,43
0x33629ba825f011d6,test.ens,2.1,130,74,J9ZEWR,24
0x9fcadba05a3eb621,test.ens,0.5,77,45,GZ40CF,15
0xd26d91adbda0337d,test.ens,2.63,97,81,DGLYJ0,48
0x4e1a58f8b6486be8,example.ens,0.29,108,54,C0A1MS,35
0xe35972bed5c9d817,example.ens,1.48,176,59,7E9BS3,9
0xc680c3c2c3ac9c68,example.ens,0.69,58,100,OJD2JT,14
0x576e03c52fac1ea9,test.ens,1.55,55,29,N7ARF2,33
0x8b42a4b667a64adb,example.ens,0.15,110,65,G3X6EC,45
0x33f0ab74c90b277e,example.ens,0.4,133,61,R01U8K,39
0x3bbb409f45945c84,test.ens,4.0,56,54,9XTYE8,14
0x8534108dd529accc,test.ens,2.18,153,87,3THIGV,40
0x6477c8b57e1f3f88,test.ens,0.21,75,38,385JLS,17
0xf9c10683819431fa,example.ens,1.54,116,96,OJCW5B,20
0x9bcccce63a4e4f30,test.ens,0.44,54,61,8B65YF,16
0x6ce02474d319e371,example.ens,1.6,184,100,N7RV75,49
0xe7cc1b74cde8f733,test.ens,3.09,52,73,ZCFOJ9,44
0x6e037ccb9674766b,test.ens,1.52,150,77,SCPGXP,31
0x7924d17d8ae4c516,example.ens,2.5,149,49,EZ7YA1,46
0x1b42e531ce3d6097,example.ens,4.45,133,24,5ER49V,34
0x6302b82d1e540af4,test.ens,2.77,155,71,6PXBQE,32
0xc83d27eb800e1c79,test.ens,3.41,116,49,9IFJED,13
0x64f764f8440bac06,example.ens,4.4,138,62,31B8OX,36
0xbc0e20c32cd5cb3c,example.ens,2.98,102,26,UIT3NI,46
0x4ecfeb82d64b1de6,test.ens,2.32,145,33,3EWQ4O,35
0x289aad8da5398735,test.ens,0.63,85,50,5P5UKC,41
0x1efdc941c9b02dd9,example.ens,1.17,164,87,DC8OT5,42
0x7acbe6f43cfe2f42,example.ens,0.86,93,28,C88KYR,36
0x85727b94d9a48e85,test.ens,4.59,59,53,XW00C0,22
0x13ab97fe607315a8,test.ens,4.18,132,27,UN7BN9,15
0x87a3e0e8f945cf96,test.ens,4.8,188,55,NRUJQP,32
0x6fd51c849f7b3d91,example.ens,3.11,116,36,MKL04P,10
0xd0bb91900e19f936,example.ens,0.75,200,48,3D9KNV,23
0x2d60f07c99f79455,test.ens,3.37,193,92,7DL7LT,6
0x3071dd9b98de9975,test.ens,1.09,78,57,JK2WTN,34
0xa6d1963762678728,test.ens,3.05,105,94,EQ3QER,12
0xe00efb950902c0b5,test.ens,1.65,160,83,ZNLCE4,38
0xaf67ca3bbe0b29ef,test.ens,1.71,96,88,CQYFF2,28
0x9666f81093600ccf,example.ens,4.26,171,44,0VTAAO,39
0x2333ddbfed509bc7,test.ens,3.21,179,63,JRJB9I,50
0xf6ba72f25dea17db,test.ens,3.62,171,28,2KOBYE,49
0xbc7ee6c472311b54,test.ens,1.83,158,67,Z1XUH8,18
0x106d01832e77f8f8,test.ens,4.58,183,28,YG8DGH,10
0xe35a628576027951,test.ens,3.67,138,86,N857KF,23
0x375be95a513e45e0,test.ens,0.84,163,95,CCU2ZE,47
0x634de31c5c1cc0e8,test.ens,1.68,142,25,7DTKR9,41
0x039afb34ebae38f7,example.ens,0.66,159,52,ZKH3ES,23
0x39eda001c3148f20,test.ens,2.36,86,46,HPAPWR,41
0xf02e3aee6306b719,example.ens,2.93,105,89,LXT9KM,46
0x4fc574d7507d1d79,test.ens,2.03,189,65,D47DXM,7
0xaecd74a93855d31f,example.ens,2.8,141,93,ZDXMZ9,23
0x2f02c1ecbaa80471,example.ens,2.2,130,33,8NVLTQ,45
0x4298a343dab5c7b7,test.ens,4.16,134,84,Q3QP6O,15
0xc353da25d2925f91,example.ens,1.18,178,61,JMGFSI,37
0x2b26fc932e6b2882,example.ens,0.95,192,42,AEF6LW,30
0x81ff7dc7ce4f6e59,example.ens,4.34,169,66,MC0QFM,36
0xbd58b4e44420f299,example.ens,4.23,127,38,2GCSVW,37
0x79c299431d454f1d,example.ens,4.47,88,89,8YY53I,24
0x342eb315074809f1,test.ens,1.12,153,45,GF1SS0,30
0x29affdcc7480977f,test.ens,3.17,162,58,8FZCCE,42
0x47157c8113f751e9,example.ens,3.23,139,50,CO23YL,18
0xe97521f817120b83,test.ens,2.8,111,95,AR9OTU,13
0x40c32d9ba6a4b5fc,example.ens,3.99,56,33,BWV4VU,21
0xeebfd505d340a77a,test.ens,4.39,99,39,78KNX0,12
0x4b6583ed380070a5,example.ens,4.37,189,35,6J9HZV,11
0x270f0a87f9f55a69,example.ens,1.09,133,33,L71ZJ9,22
0xbea1fb2abb69a354,test.ens,2.23,113,79,JXD95Z,47
0xb6e8ae89672e1adb,test.ens,1.45,164,74,TW941P,18
0x0079d459897d2a64,example.ens,2.98,88,49,1B24RN,25
0xabfa0c9aba64bb08,test.ens,1.67,84,23,TLDHA9,20
0xa83053eebb0ca60c,example.ens,4.93,156,28,WSWW9O,36
0xf939438ae2acf78e,example.ens,4.17,131,33,AR51GR,23
0x4292bbf3f7fb6d89,example.ens,3.79,132,81,D6RRKY,44
0x91b286be59eb74b9,example.ens,1.04,200,87,EY3JNT,33
0xbe2c56040ef7fbe8,example.ens,3.28,133,45,WUF1UA,34
0x642225ddc15579b8,example.ens,3.71,159,33,QFVOSI,23
0x5718158bcf151835,example.ens,4.82,131,51,NCQPYD,15
0x44d9217c1ad3961a,example.ens,0.76,197,72,CKP8U3,48
0x80d0bb0a064b6574,test.ens,0.93,188,23,N7VHZQ,34
0x660c19124c24833d,example.ens,4.18,64,66,YO0MTP,19
0xbc6d3e0dc205c5b1,test.ens,4.08,99,42,1F5NBS,14
0xaa6ffa1a2fda1f57,test.ens,3.74,62,64,KHE0U6,25
0x1b398e74082c1a9a,example.ens,3.47,111,66,9K592S,16
0xbe71c4f5690ff5f7,test.ens,0.56,62,47,MK1ND9,18
0x1a41a8571706aebe,test.ens,1.53,112,46,31M5W0,12
0x81546912d570ac3e,test.ens,2.35,151,49,PU0X4S,18
0xf7b470a5cd80f866,test.ens,3.4,63,76,COBWSK,13
0xd59a8879159f3ea0,test.ens,1.03,51,28,9G6QSB,20
0x56bd709ce2c3930a,example.ens,1.79,65,43,0VAA71,21
0xdb3270259498669a,test.ens,1.61,144,20,4PEBL5,19
0xe815d54be299c53b,example.ens,4.03,145,43,PO28C9,43
0x0a5acd85c5ceded5,test.ens,2.48,158,76,WHU07T,43
0x94c356595349b1ef,example.ens,0.22,145,36,DQPEQZ,37
0xf102545c0c10512a,example.ens,0.99,162,35,B1JXC4,23
0xbb4d2d8790613b5e,test.ens,2.57,190,65,G22PWG,22
0xcae44889d336be66,test.ens,0.18,71,77,7HCGZF,30
0x9a5ccd1c8ebe6727,test.ens,3.6,190,65,XOXF2Q,39
0x144783000e839413,example.ens,4.56,55,62,4W3FZ4,8
0xebc87f26303f5c79,example.ens,1.49,177,59,0P64LP,43
0x8f45d944960e72b7,example.ens,3.4,113,77,ODDMS9,25
0x401c7cc9c4203c8c,example.ens,3.39,161,47,FLIYXM,12
0x7d23579cf469693c,example.ens,2.7,191,55,JCIB1T,41
0x53dcedb0cb319b07,test.ens,1.88,124,97,VE65A5,17
0xeef529c04fafa96d,example.ens,2.76,69,32,BQWA5C,42
0x90f0ee85ac19ebaa,test.ens,2.41,60,72,FEORUF,6
0xa922718dffd548d7,example.ens,0.32,168,95,PRZK7Z,43
0x24f06f408ce8f6f0,test.ens,2.61,149,55,ZAZ77W,8
0x8ec3a060f133adcf,example.ens,1.46,122,97,V8LL35,42
0x1a966923e9532343,test.ens,4.35,75,52,LQHSJS,21
0xc0f4ee0ceaacc3db,example.ens,1.38,90,24,WSE7C3,40
0x938bfc31158c9938,example.ens,0.45,181,39,W1VGPF,18
0x97dd51f588c81322,test.ens,1.15,85,54,FPRTIT,43
0x901d6b562cecd676,example.ens,4.16,146,25,42X9AL,8
0xb4ade2d32b81c60f,test.ens,3.0,200,48,ZL4R36,17
0xd0be321d12601dbe,test.ens,1.4,156,78,HJ8FXB,26
0xbe53a7f9242638eb,test.ens,2.61,97,70,Q0C3JA,13
0x662dd5dd4929bf4f,example.ens,0.95,92,70,JI5H8T,49
0x9c7f3f91041e02db,example.ens,1.2,125,79,HFNSRD,27
0x909397e5b31c4542,test.ens,2.91,79,43,WV90F6,44
0x806198561d0deeb4,example.ens,4.59,58,52,B8WU30,25
0xd65acefddc45e6de,example.ens,4.57,187,84,L6CH2Y,47
0xddff6d4e6f567c5a,example.ens,3.29,107,36,J62GZG,39
0xe218ce6d54a03bb5,example.ens,2.39,125,89,DN6H19,44
0xbe902b2389cefee0,example.ens,1.8,117,35,K25SO0,37
0xf2b38c4932149107,example.ens,0.45,83,78,RXYDUJ,39
0x0d5fe1b9217b043b,example.ens,2.37,192,76,GCXAKW,49
0xb7243e3f34fb98c2,example.ens,3.39,113,69,VURBMT,27
0x5e8588fce3fd7872,test.ens,3.04,68,44,P6UK29,7
0x4478f1ac72595981,test.ens,1.4,99,34,8KY3M9,21
0x5960b19628e865e4,example.ens,4.39,173,39,4XCXIC,50
0xf363838ef758ee64,test.ens,3.0,57,44,64QVVG,34
0x9e974ddb39fb365a,test.ens,1.36,119,61,BQBRA1,10
0x36f0e3e56c2a8bf8,example.ens,2.17,77,89,ABZXIP,15
0xf4906d9a14991ca3,example.ens,2.09,140,31,351GAZ,45
0xec95ca02a3fdc62d,example.ens,0.72,102,67,Q9MZCC,32
0x3289b11f4020f215,test.ens,2.23,104,70,TUCMIO,10
0x7e7110d1ede941d3,test.ens,3.19,137,35,SRDEH0,11
0x26bab046c2668191,example.ens,0.35,52,93,SD7K2P,46
0x4b3dab6e46eeb2cd,example.ens,3.45,127,42,V69XNP,43
0x5bfb26d0603d2aed,test.ens,0.5,171,60,3GP0AT,19
0xd024582f2439d48b,test.ens,1.4,195,31,MFFNKJ,13
0x9eb09402aab71d1f,example.ens,2.79,161,27,EK426W,8
0xb3115038657cf2fa,test.ens,4.53,181,96,0IZWV7,9
0xb07923f75f8666e1,example.ens,1.43,144,61,93B7MD,9
0xc9151bce191995bd,test.ens,1.46,172,36,MSR0GX,40
0x73099a4fc17a1473,test.ens,2.35,76,81,VO52Y5,44
0xae4b4b2004bbbef6,test.ens,2.85,122,93,STAJCG,23
0x15f9920b69dfd886,example.ens,1.33,94,45,21VD0X,16
0xc1419055695c3668,test.ens,3.1,166,68,KHCJT6,40
0xdd10f49b219de89e,test.ens,2.15,143,73,SEDJOJ,11
0x799c463fedb576ba,test.ens,2.99,186,95,8PD4TP,14
0x091337deb2b0b27b,example.ens,0.38,50,52,CRE20C,40
0x7a566e3d68c338b0,example.ens,4.76,76,43,PH07QA,18
0xf7955763f3908147,example.ens,0.3,119,66,EP95RN,10
0x76d70a425592ddcb,test.ens,1.05,93,64,3M3N18,47
0x08f85f82a84991cc,test.ens,3.58,162,25,UNPNY7,26
0xe53e4ad1fe482fcb,test.ens,1.79,155,41,DFQQ4S,23
0xa16bfe8520a492bd,test.ens,2.09,61,63,JTEESA,43
0x712ed44de1a0639e,test.ens,4.56,67,52,TGSM9X,40
0x1cf09c8ce1bed2f4,example.ens,2.54,194,74,16WQ6P,15
0xb4cf8ca44897287f,example.ens,2.4,134,58,BMUCDK,13
0x6e3c89bb4e892180,example.ens,1.62,175,30,YZMQUB,17
0x5fc0c3008ad38506,test.ens,0.96,161,71,WXLL3M,50
0x6ac83f53dca16142,test.ens,1.82,90,75,VXNM5O,12
0x1a761c4e1e45a9ca,test.ens,1.12,153,34,2W9ENK,9
0x869db4bc9b952284,test.ens,2.4,145,90,UOSDMB,17
0x95cdd930f9054db5,example.ens,2.07,68,56,CB2DL9,23
0xe31924cce720a763,example.ens,1.82,77,92,5R1YVO,32
0x96df599fbbc21b70,example.ens,1.47,195,41,G1CNWB,35
0x685c98009f57dd80,example.ens,0.25,164,98,FE9FHX,38
0x6b367b51375fa566,test.ens,2.83,78,94,YAKOWD,14
0x949e9132ec615ae1,example.ens,3.76,59,99,HR9VG6,35
0xe4ef3fc4892ea4d0,test.ens,1.01,141,36,NI9ZS5,14
0xf97e9d587547ded2,test.ens,2.66,180,92,B8JMOX,5
0xa431fbe27dc37dd3,example.ens,3.32,88,67,98GLZ2,34
0x943575d59af8d4aa,test.ens,4.34,87,31,84FQKW,44
0xf0d7d05c4cc07639,test.ens,3.04,139,40,GXBATG,34
0x8ef98f2a8f56738b,test.ens,3.43,71,76,P99OKT,21
0xb7a4e349f99d17ba,example.ens,3.5,157,99,9SWVSB,18
0xaf78fb718c827405,test.ens,4.35,94,36,CDIM96,38
0xfcc3c6052f855700,test.ens,3.99,145,75,U8WKSG,27
0x9dba517d1e73a8c8,example.ens,1.24,118,48,PKU8AS,31
0xf4ccf8f0aee21c3e,example.ens,4.02,115,54,BGTYQL,17
0x73e368ddda97940e,test.ens,3.08,162,54,23U40C,9
0xe7a5f4b1f8789512,example.ens,0.49,104,49,TN6JHL,43
0x4c9189675267f738,example.ens,4.74,98,42,OJTJ2B,30
0x2ec270072cb92014,test.ens,2.2,181,50,B7Z8P8,27
0x038c553898430bd3,test.ens,0.93,131,74,5L54EY,30
0x601efd595484390c,test.ens,4.06,172,49,TYIDJF,46
0x89af2416f21f955b,example.ens,2.48,189,48,1CB242,48
0xa274f86d688cda78,test.ens,1.12,111,44,YB3EBJ,17
0x87b55e34d9542f02,test.ens,1.19,142,46,B08N9N,13
0xd640395a5ed6ede2,test.ens,0.32,86,79,03T9I6,34
0x70600e12883ba6dc,test.ens,4.92,68,44,IRRK60,47
0x63e2cbf0262756ca,test.ens,3.51,126,71,AEP3PR,16
0x5afd7a6f72e79e56,test.ens,4.78,159,53,IXDH85,31
0x1b017b1f9fe654b8,example.ens,1.87,174,100,T71SS1,5
0x092001269ea7d489,example.ens,3.02,124,30,B5LU6T,45
0x34e077f52faf1f26,test.ens,2.01,157,77,PBURUH,29
0xf8c4f6fb26c258d3,example.ens,3.62,197,36,JIOTUN,31
0x20ab0c675d0c5e29,test.ens,2.46,167,70,DAAL29,5
0xa5a1378550f1c2ab,test.ens,2.86,116,87,JNKQZ3,26
0xc476c30d1d5fce5d,test.ens,0.76,76,94,WSV6UW,27
0x5c8a268274d10f70,example.ens,3.1,57,25,SHIDXO,45
0xb32233aa6d9d31e2,test.ens,1.79,105,67,TLOMD3,40
0x368325324cf24f9a,example.ens,2.7,150,61,SR51KM,24
0x8b74bb91a720b632,test.ens,3.91,194,34,1ND2JJ,49
0xbbfc3d4b3311d8d0,test.ens,3.19,75,30,8NS99I,7
0x2488d17f8c4642b9,example.ens,0.64,80,57,2VZMKP,30
0xc3a17c52996bdd61,test.ens,2.71,56,66,HN6YXG,45
0x1b8d4c1ccc525714,example.ens,1.4,190,95,02IBA9,43
0x908ed06353d8c936,test.ens,2.57,74,68,KRBL5W,46
0x58e185acb7bc3caa,example.ens,3.26,62,83,RFEUYL,14
0xa9a997a7ba894c68,example.ens,1.47,78,76,N1DHU6,17
0xea9ffe7367ee5f64,test.ens,2.79,57,64,F0OQ0N,12
0xb3f47ad3a5e623fb,example.ens,2.18,191,55,YQCFJP,35
0xeb7529cc002c2b5b,test.ens,2.51,77,23,L1QIT3,33
0x1ad7d362d6488bbe,example.ens,4.51,137,71,M0TAAC,31
0x156b1d6915f86312,example.ens,2.07,158,72,478NDQ,25
0xd4897ae34fc2e8bc,example.ens,3.49,79,38,32R0SV,13
0x17a4b96a1b372071,test.ens,4.27,113,46,HQSW4J,15
0x9aa3922d7b29849e,example.ens,2.56,153,32,QPX6MB,8
0xc91a311ab1ad3611,example.ens,3.14,123,28,MCY3GR,49
0xfeb9e941c4bceff2,example.ens,3.99,186,39,TT1W79,43
0x66cfcea28d9e2b7f,test.ens,4.71,162,71,HICSGR,37
0x079c1af27cac0dac,test.ens,3.6,166,75,QQ55EQ,44
0x1b81014f49eeb729,example.ens,2.53,63,68,LQMXPI,31
0xbc01cbd7f7da73e4,test.ens,0.54,56,26,ZBR79K,29
0x79a7eb655ec1918e,test.ens,4.77,164,26,N2SZ7E,18
0xf7271649166226c9,test.ens,0.17,192,31,NJDSD6,27
0xe2123319993fa2f8,example.ens,0.84,76,47,ZSCB6Q,26
0x07c0c1f33cc551b3,test.ens,0.99,90,51,3L3D98,31
0x3f9091fe5e91d9db,test.ens,1.18,84,73,NU1AWB,5
0x058b1baeb16480cc,test.ens,3.17,190,35,W0LMY3,29
0x064f14e20b26d4a3,example.ens,3.52,102,69,4IYAZE,32
0x7bb637e92cdd24d4,example.ens,4.08,182,27,3KF1II,30
0x12c1da9b8a13df22,test.ens,0.81,74,70,WWMCYD,21
0x837f90c4aaf85b35,example.ens,1.92,102,21,QNBBAX,11
0x67c9d08a214cb5eb,test.ens,0.48,91,96,ETOI6L,46
0xe2e926f308b4a92b,example.ens,0.45,115,48,R42XMX,40
0x0753fd8f93e93bb6,test.ens,2.01,186,92,LDP91B,27
0x32557f406534a7fc,test.ens,1.88,196,89,FGIVMC,40
0x50bbc5f91e4b0ffb,example.ens,0.77,192,77,0QFAO2,48
0x35baff9fe2436df3,test.ens,0.27,129,63,LFVD6M,47
0x5dd6f954bd07d6d7,test.ens,0.82,163,67,6H537M,47
0x0f62656e246896f9,test.ens,0.66,185,94,EP2DKC,8
0xd9c82c381975c59b,example.ens,2.15,117,100,PLGAYB,17
0x6deb815c04013967,test.ens,1.69,113,21,67KR5M,10
0x8607aa3a9f2d89c4,example.ens,3.44,76,48,97LA9G,40
0xe5bd76ef01c13b00,example.ens,0.72,192,65,A9A0GR,43
0x108c338a45b76698,test.ens,1.32,63,67,K6GRYY,23
0xb1bb5dc7e7d2c879,example.ens,3.43,98,67,KX40AF,12
0xb771f5c5176561f4,example.ens,3.46,73,77,VGZA9T,27
0x58f756a546066179,test.ens,3.24,84,68,IM0Z1J,40
0xdeaff8a7103e8ec3,test.ens,0.36,75,32,YK5K6H,22
0x05cbbf004bafa743,test.ens,4.56,113,43,JJ0U7H,22
0x8731959df388a550,example.ens,0.5,54,38,LBZ565,39
0xb861916b6446e18d,test.ens,3.3,110,36,C3YQIV,34
0x89b5d7ac30871d54,test.ens,0.18,69,77,2T2RP0,49
0x73e8291cc14a3087,example.ens,1.24,164,54,6ZQNI7,12
0x177b5f66b30bc61d,example.ens,2.52,95,84,6W8MV2,9
0xc99a2ed887c11ad3,test.ens,4.77,86,89,0ODAR9,26
0xb212299dd7cf9dcd,test.ens,2.07,180,63,WEAYMF,36
0xc350ac2573dbe13d,test.ens,4.98,200,89,422UNK,7
0x91609b5ac9f31d3b,example.ens,2.76,58,33,81ZQQY,34
0xa7a5a89abae01a04,test.ens,0.42,145,69,EPDHYF,5
0x7e690621e8e309dd,test.ens,1.45,106,85,DI0QAV,39
0x473801b13b319f80,test.ens,3.25,140,54,Z2YWRG,46
0x8d73417073eea799,test.ens,0.58,115,28,XPXUC1,6
0x4e5bc3812cc16787,test.ens,2.17,62,28,IQ77JO,50
0x53c06d2c05529670,test.ens,1.3,110,33,YWOYJ8,9
0xd9126a3d63f9b542,example.ens,4.64,73,32,TZSS0L,19
0xdbba84067788b31b,test.ens,4.96,190,63,45Z15H,38
0x640be7a8c7c6678a,example.ens,2.0,102,31,C7IEA3,48
0xa5e557fffe91b1f6,example.ens,3.8,68,64,0YJEDH,43
0xba7c9ce213b7688a,example.ens,0.97,180,95,12HEJI,46
0x315e1215f61e281f,example.ens,1.53,189,31,2QYPZA,49
0x668a8962061c9754,test.ens,3.83,122,79,C451GF,13
0x8f584587ea63eb9e,test.ens,0.64,159,60,6VAZHZ,35
0x6ce2e99e17335308,test.ens,2.67,135,64,LXQCUD,40
0x4cc5fc1eea27c46f,test.ens,3.33,197,24,4F5GPU,40
0x79593f9bb6a627eb,example.ens,3.2,185,51,AHITTH,50
0x0cedf6bf61b381a4,example.ens,3.77,73,41,MOK54R,36
0xa13a2759cdf0900b,example.ens,2.68,163,87,4UJI34,42
0x0d0ecbf9a04b19e6,example.ens,3.41,193,61,1O5OPG,48
0x33780dd00ea5d98c,test.ens,3.64,109,93,5I3BJV,30
0x2d5420087cfda408,example.ens,2.79,163,43,CVRNP7,42
0xbcf02687370712f1,test.ens,4.8,100,81,N996OE,12
0xc450cdf2d2dda42e,example.ens,1.84,54,74,K6Y2K2,6
0x7024bf9eaeaf9cce,example.ens,2.24,79,78,HTSC2D,12
0xee1f4672f951d1f7,example.ens,2.98,81,70,8FLCZY,34
0xd03965654b276ac5,example.ens,4.22,52,49,LASYX7,15
0x12493849374ac1a9,example.ens,0.63,102,25,K9M631,21
0xb69d780cb455c790,test.ens,4.6,84,66,8S6R1G,27
0xa08d7e6424298603,test.ens,3.22,181,91,N37E75,27
0x6043a65007f79e83,example.ens,1.99,191,59,5EAPMV,35
0x9a2c04757404fc47,example.ens,3.57,75,46,245UCD,11
0x8d2600af6478d9ac,test.ens,3.25,75,43,OJAIGK,16
0xf579313c8328d95d,example.ens,4.01,124,36,LLZPVX,42
0xb887b04b16874c30,example.ens,1.01,167,21,DMY5PO,39
0x278b750a67538859,example.ens,4.47,124,56,TZDTAV,13
0x26e53e0693692885,example.ens,2.09,112,86,MXA735,25
0xa9bb76625f6acfd8,test.ens,1.2,187,81,3XOM12,37
0x8147a22dd8173809,example.ens,3.21,133,30,BL566K,42
0xd46699f9dbf0e69e,example.ens,3.96,180,76,47K6DI,49
0xab181aa0f3e9de59,test.ens,4.17,108,93,J79UF8,24
0xa4193071369108f6,test.ens,0.42,86,49,2QQUTL,31
0xb11d086edd8e866b,example.ens,2.37,167,59,WPQFY5,7
0x0b8922b32b875886,test.ens,1.18,73,36,7WMPB5,31
0x966a05fa24b7400d,test.ens,1.13,52,23,JZAZ36,46
0x7bb5b3ae138f8a05,test.ens,2.24,86,35,FPQ84N,40
0x342fb4652f5f9ea1,example.ens,1.15,123,86,MTZ88E,15
0x62c6251661b6b270,test.ens,3.94,186,31,6F1G69,21
0x00621ec28472b306,test.ens,4.04,144,72,4JF01B,29
0xcb796a9ec7201d5c,example.ens,3.38,168,86,YO0WTM,7
0x4a9e34280f6156ce,test.ens,4.95,150,67,U2RUYK,9
0x04826d0ce02f760b,test.ens,4.44,146,92,CDHHRT,16
0x9de57369252affa7,example.ens,3.63,75,48,AYV12B,30
0x89b09ecb0e69adeb,example.ens,4.57,118,94,V2HFUN,34
0xd8e3e24da8a53bd2,example.ens,1.05,51,61,XIXAJU,6
0x237d4ad11e35884e,example.ens,1.02,162,95,HWO1Y0,9
0x3a25459ec2c37b3e,example.ens,3.34,58,89,BGSLFP,24
0x1b84f730b4531893,example.ens,1.41,60,76,DUS53P,18
0x9c740840ba629330,example.ens,1.98,197,81,KNDD4O,41
0xe5db6375e0ba8e90,test.ens,0.27,125,97,QTU8TO,28
0x2e5810c71dcf5aa5,example.ens,1.2,138,55,MT9FQ6,27
0xcda6b269f2c5994d,example.ens,4.19,123,70,2QNFRM,37
0xb3482b1721547ee2,test.ens,0.5,163,78,1BR05I,19
0x25463273875470a6,test.ens,4.42,197,38,12XFSO,33
0x4491c20d06ef5e23,test.ens,1.5,138,28,18XLOL,47
0xa30af380250f452b,example.ens,2.45,107,21,JDSYRP,16
0x025cfad2c4091dcc,example.ens,1.88,70,88,JO6N0F,31
0x8042a2207c7b024c,test.ens,3.94,85,69,FAT8GP,49
